Hospital_ID,Timestamp,Shift,ER_Arrivals,Ambulance_Arrivals,General_Admissions,ICU_Admissions,ICU_Discharges,ICU_Transfers_In,ICU_Transfers_Out,ICU_Occupied_Beds,ICU_Available_Beds,ICU_Occupancy_Pct,HDU_Occupied_Beds,General_Occupied_Beds,Private_Occupied_Beds,Total_Occupied_Beds,Hospital_Occupancy_Pct,Ventilators_In_Use,Ventilators_Available,ICU_Staff_Available,Staff_Shortage_Flag,Elective_Surgeries,Event,ICU_Risk
HOSP_001,2024-09-30 21:00:00,Evening,4,1,9,0,1,0,0,12,28,30.0,21,148,46,227,75.67,4,21,21,0,3,Normal Operations,LOW
HOSP_001,2024-09-30 22:00:00,Night,2,0,7,0,1,1,0,12,28,30.0,19,161,45,237,79.0,4,21,19,0,1,Normal Operations,LOW
HOSP_001,2024-09-30 23:00:00,Night,9,1,9,2,2,1,1,12,28,30.0,20,154,50,236,78.67,4,21,21,0,2,Normal Operations,LOW
HOSP_001,2024-10-01 00:00:00,Night,4,1,4,1,3,1,0,12,28,30.0,17,153,39,221,73.67,5,20,18,0,2,Normal Operations,LOW
HOSP_001,2024-10-01 01:00:00,Night,4,1,3,0,2,0,0,12,28,30.0,17,140,38,207,69.0,3,22,19,0,2,Normal Operations,LOW
HOSP_001,2024-10-01 02:00:00,Night,9,2,3,1,1,0,0,12,28,30.0,19,154,40,225,75.0,6,19,18,0,2,Normal Operations,LOW
HOSP_001,2024-10-01 03:00:00,Night,3,0,6,1,1,1,0,13,27,32.5,18,148,44,223,74.33,5,20,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 04:00:00,Night,5,1,1,0,0,0,0,13,27,32.5,18,148,41,220,73.33,4,21,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-01 05:00:00,Night,3,1,2,0,2,0,1,12,28,30.0,21,145,46,224,74.67,5,20,20,0,0,Normal Operations,LOW
HOSP_001,2024-10-01 06:00:00,Morning,4,1,9,2,0,0,3,12,28,30.0,20,128,42,202,67.33,4,21,18,0,3,Normal Operations,LOW
HOSP_001,2024-10-01 07:00:00,Morning,4,1,8,0,5,0,0,12,28,30.0,16,144,38,210,70.0,8,17,22,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 08:00:00,Morning,3,1,6,0,1,3,0,14,26,35.0,21,142,38,215,71.67,6,19,20,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 09:00:00,Morning,6,1,8,1,1,0,1,12,28,30.0,21,150,46,229,76.33,6,19,24,0,2,Normal Operations,LOW
HOSP_001,2024-10-01 10:00:00,Morning,5,1,6,1,1,0,2,12,28,30.0,16,138,38,204,68.0,5,20,22,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 11:00:00,Morning,3,1,4,0,4,4,0,12,28,30.0,23,149,40,224,74.67,5,20,22,0,2,Normal Operations,LOW
HOSP_001,2024-10-01 12:00:00,Morning,11,3,7,2,1,1,0,13,27,32.5,18,142,38,211,70.33,7,18,22,0,3,Normal Operations,LOW
HOSP_001,2024-10-01 13:00:00,Morning,2,0,6,1,4,2,1,12,28,30.0,18,151,44,225,75.0,6,19,22,0,3,Normal Operations,LOW
HOSP_001,2024-10-01 14:00:00,Evening,5,1,7,2,3,4,1,13,27,32.5,18,148,46,225,75.0,5,20,24,0,3,Normal Operations,LOW
HOSP_001,2024-10-01 15:00:00,Evening,9,2,7,1,4,2,1,12,28,30.0,19,147,42,220,73.33,5,20,21,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 16:00:00,Evening,10,2,5,1,1,4,1,15,25,37.5,19,150,42,226,75.33,7,18,22,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 17:00:00,Evening,6,1,2,1,2,0,0,14,26,35.0,24,147,36,221,73.67,5,20,21,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 18:00:00,Evening,10,2,6,0,0,1,0,15,25,37.5,18,152,42,227,75.67,6,19,21,0,2,Normal Operations,LOW
HOSP_001,2024-10-01 19:00:00,Evening,6,1,2,0,1,1,0,15,25,37.5,19,147,34,215,71.67,6,19,20,0,6,Normal Operations,LOW
HOSP_001,2024-10-01 20:00:00,Evening,1,0,12,1,3,0,0,14,26,35.0,24,163,45,246,82.0,7,18,19,0,2,Normal Operations,LOW
HOSP_001,2024-10-01 21:00:00,Evening,5,1,4,2,4,0,0,12,28,30.0,20,152,41,225,75.0,6,19,17,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 22:00:00,Night,7,1,6,0,4,0,1,12,28,30.0,17,153,38,220,73.33,5,20,19,0,1,Normal Operations,LOW
HOSP_001,2024-10-01 23:00:00,Night,7,1,7,0,0,1,0,13,27,32.5,17,153,43,226,75.33,4,21,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-02 00:00:00,Night,7,1,6,1,0,0,0,14,26,35.0,19,148,38,219,73.0,7,18,18,0,3,Normal Operations,LOW
HOSP_001,2024-10-02 01:00:00,Night,9,2,9,1,0,0,1,14,26,35.0,20,151,45,230,76.67,7,18,18,0,3,Normal Operations,LOW
HOSP_001,2024-10-02 02:00:00,Night,4,1,6,0,2,0,1,12,28,30.0,17,150,45,224,74.67,6,19,19,0,1,Normal Operations,LOW
HOSP_001,2024-10-02 03:00:00,Night,7,1,6,2,2,2,0,15,25,37.5,20,161,44,240,80.0,7,18,19,0,2,Normal Operations,LOW
HOSP_001,2024-10-02 04:00:00,Night,3,1,4,1,2,0,0,14,26,35.0,21,163,41,239,79.67,8,17,19,0,1,Normal Operations,LOW
HOSP_001,2024-10-02 05:00:00,Night,8,1,5,2,4,0,0,13,27,32.5,20,158,46,237,79.0,6,19,19,0,2,Normal Operations,LOW
HOSP_001,2024-10-02 06:00:00,Morning,5,1,4,1,1,0,0,13,27,32.5,18,151,43,225,75.0,6,19,20,0,3,Normal Operations,LOW
HOSP_001,2024-10-02 07:00:00,Morning,4,1,4,1,2,1,0,12,28,30.0,19,159,39,229,76.33,4,21,21,0,3,Normal Operations,LOW
HOSP_001,2024-10-02 08:00:00,Morning,10,2,10,1,3,0,0,12,28,30.0,25,151,50,238,79.33,6,19,22,0,4,Normal Operations,LOW
HOSP_001,2024-10-02 09:00:00,Morning,7,2,6,0,2,0,0,12,28,30.0,18,152,41,223,74.33,5,20,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-02 10:00:00,Morning,10,2,6,1,2,0,0,12,28,30.0,21,148,48,229,76.33,2,23,24,0,3,Normal Operations,LOW
HOSP_001,2024-10-02 11:00:00,Morning,5,1,5,0,4,0,2,12,28,30.0,15,161,37,225,75.0,6,19,22,0,2,Normal Operations,LOW
HOSP_001,2024-10-02 12:00:00,Morning,8,2,8,2,2,0,1,12,28,30.0,23,159,49,243,81.0,6,19,23,0,3,Normal Operations,LOW
HOSP_001,2024-10-02 13:00:00,Morning,6,1,6,1,0,1,2,12,28,30.0,19,153,47,231,77.0,6,19,23,0,2,Normal Operations,LOW
HOSP_001,2024-10-02 14:00:00,Evening,8,1,7,2,1,0,2,12,28,30.0,21,148,40,221,73.67,5,20,22,0,7,Normal Operations,LOW
HOSP_001,2024-10-02 15:00:00,Evening,6,1,4,0,1,2,0,14,26,35.0,20,156,44,234,78.0,7,18,22,0,3,Normal Operations,LOW
HOSP_001,2024-10-02 16:00:00,Evening,3,1,6,0,1,0,2,12,28,30.0,17,152,45,226,75.33,5,20,21,0,5,Normal Operations,LOW
HOSP_001,2024-10-02 17:00:00,Evening,4,1,1,1,3,0,0,12,28,30.0,18,141,45,216,72.0,6,19,22,0,2,Normal Operations,LOW
HOSP_001,2024-10-02 18:00:00,Evening,6,1,9,1,3,0,0,12,28,30.0,20,158,36,226,75.33,5,20,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-02 19:00:00,Evening,8,2,2,1,2,0,0,12,28,30.0,21,152,46,231,77.0,5,20,21,0,3,Normal Operations,LOW
HOSP_001,2024-10-02 20:00:00,Evening,9,2,7,0,2,2,1,12,28,30.0,19,159,42,232,77.33,8,17,18,0,2,Normal Operations,LOW
HOSP_001,2024-10-02 21:00:00,Evening,5,1,8,1,1,1,0,13,27,32.5,22,157,43,235,78.33,5,20,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-02 22:00:00,Night,8,2,5,0,1,1,1,12,28,30.0,17,150,38,217,72.33,7,18,18,0,2,Normal Operations,LOW
HOSP_001,2024-10-02 23:00:00,Night,7,1,3,1,4,0,1,12,28,30.0,16,154,43,225,75.0,6,19,18,0,0,Normal Operations,LOW
HOSP_001,2024-10-03 00:00:00,Night,8,1,7,1,0,1,0,13,27,32.5,22,153,38,226,75.33,7,18,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-03 01:00:00,Night,7,1,2,2,1,0,0,15,25,37.5,21,157,43,236,78.67,8,17,19,0,3,Normal Operations,LOW
HOSP_001,2024-10-03 02:00:00,Night,3,1,0,1,1,0,2,14,26,35.0,24,155,40,233,77.67,6,19,18,0,4,Normal Operations,LOW
HOSP_001,2024-10-03 03:00:00,Night,6,1,9,3,2,1,0,17,23,42.5,16,156,46,235,78.33,8,17,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-03 04:00:00,Night,1,0,4,1,2,1,0,17,23,42.5,22,149,44,232,77.33,6,19,19,0,2,Normal Operations,LOW
HOSP_001,2024-10-03 05:00:00,Night,6,1,5,0,0,1,0,18,22,45.0,19,154,44,235,78.33,7,18,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-03 06:00:00,Morning,4,1,6,1,0,0,0,18,22,45.0,22,148,43,231,77.0,9,16,20,0,5,Normal Operations,LOW
HOSP_001,2024-10-03 07:00:00,Morning,4,0,4,1,4,0,0,15,25,37.5,23,147,42,227,75.67,7,18,22,0,1,Normal Operations,LOW
HOSP_001,2024-10-03 08:00:00,Morning,8,2,3,1,1,0,0,16,24,40.0,23,143,47,229,76.33,6,19,22,0,2,Normal Operations,LOW
HOSP_001,2024-10-03 09:00:00,Morning,8,1,9,0,1,0,1,13,27,32.5,20,141,42,216,72.0,5,20,21,0,2,Normal Operations,LOW
HOSP_001,2024-10-03 10:00:00,Morning,5,1,7,1,2,0,0,13,27,32.5,22,149,45,229,76.33,5,20,22,0,1,Normal Operations,LOW
HOSP_001,2024-10-03 11:00:00,Morning,10,2,5,2,0,0,0,14,26,35.0,19,151,46,230,76.67,8,17,21,0,1,Normal Operations,LOW
HOSP_001,2024-10-03 12:00:00,Morning,7,1,8,3,3,0,0,15,25,37.5,18,157,43,233,77.67,5,20,23,0,5,Normal Operations,LOW
HOSP_001,2024-10-03 13:00:00,Morning,3,1,7,0,1,2,0,16,24,40.0,23,158,43,240,80.0,7,18,21,0,2,Normal Operations,LOW
HOSP_001,2024-10-03 14:00:00,Evening,9,2,2,2,1,1,0,18,22,45.0,20,150,43,231,77.0,8,17,23,0,2,Normal Operations,LOW
HOSP_001,2024-10-03 15:00:00,Evening,5,1,8,1,2,0,0,18,22,45.0,23,161,43,245,81.67,5,20,21,0,3,Normal Operations,LOW
HOSP_001,2024-10-03 16:00:00,Evening,2,0,5,0,2,1,0,17,23,42.5,21,166,38,242,80.67,7,18,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-03 17:00:00,Evening,7,1,6,1,2,0,0,16,24,40.0,24,144,40,224,74.67,7,18,20,0,1,Normal Operations,LOW
HOSP_001,2024-10-03 18:00:00,Evening,1,0,3,0,1,0,1,15,25,37.5,20,153,44,232,77.33,6,19,22,0,2,Normal Operations,LOW
HOSP_001,2024-10-03 19:00:00,Evening,3,1,9,2,1,0,0,16,24,40.0,23,156,39,234,78.0,4,21,22,0,4,Normal Operations,LOW
HOSP_001,2024-10-03 20:00:00,Evening,5,1,9,1,1,2,1,16,24,40.0,22,151,42,231,77.0,7,18,18,0,2,Normal Operations,LOW
HOSP_001,2024-10-03 21:00:00,Evening,11,2,8,2,1,0,2,16,24,40.0,21,152,45,234,78.0,7,18,20,0,1,Normal Operations,LOW
HOSP_001,2024-10-03 22:00:00,Night,6,1,7,2,4,1,3,12,28,30.0,20,144,43,219,73.0,6,19,20,0,2,Normal Operations,LOW
HOSP_001,2024-10-03 23:00:00,Night,7,1,7,4,4,0,0,12,28,30.0,21,147,43,223,74.33,7,18,19,0,4,Normal Operations,LOW
HOSP_001,2024-10-04 00:00:00,Night,5,1,4,0,2,0,2,12,28,30.0,19,143,42,216,72.0,3,22,19,0,2,Normal Operations,LOW
HOSP_001,2024-10-04 01:00:00,Night,4,1,6,1,1,2,1,12,28,30.0,17,148,44,221,73.67,7,18,19,0,1,Normal Operations,LOW
HOSP_001,2024-10-04 02:00:00,Night,7,1,4,0,1,1,1,12,28,30.0,19,156,37,224,74.67,5,20,20,0,1,Normal Operations,LOW
HOSP_001,2024-10-04 03:00:00,Night,3,1,2,0,2,0,3,12,28,30.0,19,144,39,214,71.33,6,19,19,0,2,Normal Operations,LOW
HOSP_001,2024-10-04 04:00:00,Night,10,2,2,0,2,0,1,12,28,30.0,19,148,38,217,72.33,7,18,17,0,2,Normal Operations,LOW
HOSP_001,2024-10-04 05:00:00,Night,7,1,8,1,2,0,0,12,28,30.0,21,154,39,226,75.33,3,22,21,0,2,Normal Operations,LOW
HOSP_001,2024-10-04 06:00:00,Morning,5,1,3,0,1,0,1,12,28,30.0,17,156,41,226,75.33,5,20,18,0,3,Normal Operations,LOW
HOSP_001,2024-10-04 07:00:00,Morning,5,1,9,1,1,1,0,13,27,32.5,18,146,47,224,74.67,6,19,21,0,3,Normal Operations,LOW
HOSP_001,2024-10-04 08:00:00,Morning,4,1,10,0,2,0,0,12,28,30.0,19,153,49,233,77.67,5,20,22,0,4,Normal Operations,LOW
HOSP_001,2024-10-04 09:00:00,Morning,6,1,5,1,3,0,1,12,28,30.0,19,146,42,219,73.0,4,21,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-04 10:00:00,Morning,8,2,7,2,2,1,0,14,26,35.0,22,147,45,228,76.0,4,21,23,0,1,Normal Operations,LOW
HOSP_001,2024-10-04 11:00:00,Morning,2,0,3,1,1,0,0,13,27,32.5,19,147,41,220,73.33,7,18,22,0,2,Normal Operations,LOW
HOSP_001,2024-10-04 12:00:00,Morning,6,1,8,2,1,0,1,13,27,32.5,19,149,38,219,73.0,4,21,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-04 13:00:00,Morning,4,1,2,1,3,0,0,12,28,30.0,17,139,41,209,69.67,6,19,23,0,1,Normal Operations,LOW
HOSP_001,2024-10-04 14:00:00,Evening,6,1,6,4,2,2,0,16,24,40.0,20,146,38,220,73.33,7,18,23,0,3,Normal Operations,LOW
HOSP_001,2024-10-04 15:00:00,Evening,10,2,1,0,2,2,2,14,26,35.0,24,146,35,219,73.0,7,18,20,0,3,Normal Operations,LOW
HOSP_001,2024-10-04 16:00:00,Evening,5,1,10,2,0,0,0,16,24,40.0,22,152,43,233,77.67,6,19,22,0,3,Normal Operations,LOW
HOSP_001,2024-10-04 17:00:00,Evening,6,1,5,0,2,0,0,14,26,35.0,20,147,37,218,72.67,6,19,23,0,2,Normal Operations,LOW
HOSP_001,2024-10-04 18:00:00,Evening,4,1,5,0,0,0,0,15,25,37.5,22,144,43,224,74.67,8,17,22,0,1,Normal Operations,LOW
HOSP_001,2024-10-04 19:00:00,Evening,4,0,7,3,1,0,0,17,23,42.5,23,146,43,229,76.33,7,18,21,0,3,Normal Operations,LOW
HOSP_001,2024-10-04 20:00:00,Evening,4,1,4,0,0,0,0,17,23,42.5,21,149,39,226,75.33,8,17,20,0,2,Normal Operations,LOW
HOSP_001,2024-10-04 21:00:00,Evening,4,1,5,0,1,0,0,17,23,42.5,18,143,45,223,74.33,9,16,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-04 22:00:00,Night,6,1,3,1,1,1,0,17,23,42.5,20,146,37,220,73.33,10,15,19,0,3,Normal Operations,LOW
HOSP_001,2024-10-04 23:00:00,Night,3,0,3,0,3,0,2,12,28,30.0,17,150,39,218,72.67,5,20,17,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 00:00:00,Night,5,1,1,0,3,1,1,12,28,30.0,21,137,41,211,70.33,5,20,18,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 01:00:00,Night,3,1,5,1,5,0,1,12,28,30.0,16,135,43,206,68.67,6,19,17,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 02:00:00,Night,1,0,3,1,1,0,1,12,28,30.0,17,132,44,205,68.33,4,21,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 03:00:00,Night,3,0,2,1,2,0,0,12,28,30.0,19,139,36,206,68.67,6,19,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 04:00:00,Night,4,1,4,0,2,2,1,12,28,30.0,24,143,36,215,71.67,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 05:00:00,Night,4,0,3,0,1,0,2,12,28,30.0,19,143,38,212,70.67,4,21,20,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 06:00:00,Morning,1,0,3,0,2,0,0,12,28,30.0,20,140,37,209,69.67,6,19,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 07:00:00,Morning,9,2,8,2,2,1,2,12,28,30.0,18,147,36,213,71.0,7,18,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 08:00:00,Morning,1,0,2,0,0,0,2,12,28,30.0,21,148,34,215,71.67,4,21,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 09:00:00,Morning,1,0,2,2,2,0,0,13,27,32.5,21,141,34,209,69.67,3,22,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 10:00:00,Morning,3,0,8,0,1,0,1,12,28,30.0,18,137,41,208,69.33,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 11:00:00,Morning,4,1,10,2,2,0,1,12,28,30.0,16,138,33,199,66.33,5,20,24,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 12:00:00,Morning,6,1,3,1,3,0,0,12,28,30.0,21,144,45,222,74.0,5,20,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 13:00:00,Morning,3,1,5,1,1,0,2,12,28,30.0,20,147,39,218,72.67,5,20,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 14:00:00,Evening,4,1,5,0,1,1,1,12,28,30.0,20,151,42,225,75.0,5,20,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 15:00:00,Evening,8,1,3,1,3,1,0,12,28,30.0,18,153,37,220,73.33,7,18,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 16:00:00,Evening,2,0,5,2,5,1,0,12,28,30.0,17,134,40,203,67.67,3,22,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 17:00:00,Evening,3,1,2,0,1,1,1,12,28,30.0,20,142,38,212,70.67,7,18,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 18:00:00,Evening,1,0,5,0,3,0,1,12,28,30.0,20,141,39,212,70.67,5,20,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 19:00:00,Evening,1,0,3,1,1,0,1,12,28,30.0,17,127,38,194,64.67,5,20,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 20:00:00,Evening,3,0,3,1,3,0,0,12,28,30.0,18,146,39,215,71.67,7,18,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 21:00:00,Evening,2,0,1,0,3,1,0,12,28,30.0,21,145,38,216,72.0,7,18,20,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 22:00:00,Night,4,1,4,0,0,1,1,12,28,30.0,16,151,39,218,72.67,4,21,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-05 23:00:00,Night,4,1,3,1,3,0,1,12,28,30.0,17,134,37,200,66.67,8,17,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 00:00:00,Night,4,1,4,1,0,0,1,12,28,30.0,20,142,41,215,71.67,5,20,17,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 01:00:00,Night,6,1,1,0,1,0,1,12,28,30.0,16,146,30,204,68.0,4,21,20,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 02:00:00,Night,6,1,2,1,1,2,1,14,26,35.0,19,149,40,222,74.0,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 03:00:00,Night,3,1,9,1,1,0,0,14,26,35.0,21,138,37,210,70.0,7,18,18,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 04:00:00,Night,5,1,3,2,1,1,0,17,23,42.5,19,143,40,219,73.0,8,17,18,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 05:00:00,Night,4,1,3,1,4,0,1,13,27,32.5,17,140,42,212,70.67,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 06:00:00,Morning,3,1,4,2,1,1,0,15,25,37.5,19,136,41,211,70.33,8,17,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 07:00:00,Morning,2,0,6,1,1,1,1,16,24,40.0,24,150,38,228,76.0,6,19,21,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 08:00:00,Morning,3,1,5,2,4,0,0,14,26,35.0,19,148,42,223,74.33,7,18,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 09:00:00,Morning,8,1,3,1,0,1,0,16,24,40.0,19,154,43,232,77.33,6,19,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 10:00:00,Morning,8,2,6,1,2,1,0,17,23,42.5,20,142,40,219,73.0,8,17,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 11:00:00,Morning,6,1,5,0,3,0,1,14,26,35.0,18,142,42,216,72.0,8,17,24,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 12:00:00,Morning,7,1,5,2,4,1,0,13,27,32.5,17,148,41,219,73.0,4,21,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 13:00:00,Morning,3,1,6,0,3,0,0,12,28,30.0,18,146,44,220,73.33,3,22,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 14:00:00,Evening,11,2,8,1,5,0,1,12,28,30.0,17,146,39,214,71.33,3,22,24,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 15:00:00,Evening,3,1,1,0,4,0,0,12,28,30.0,17,144,41,214,71.33,5,20,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 16:00:00,Evening,6,1,4,0,4,1,1,12,28,30.0,22,151,40,225,75.0,6,19,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 17:00:00,Evening,3,0,10,1,0,1,1,14,26,35.0,20,145,42,221,73.67,3,22,22,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 18:00:00,Evening,4,1,1,0,2,2,0,14,26,35.0,22,145,45,226,75.33,5,20,23,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 19:00:00,Evening,1,0,5,0,2,2,0,14,26,35.0,20,154,41,229,76.33,3,22,20,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 20:00:00,Evening,3,1,6,1,2,0,1,12,28,30.0,19,141,42,214,71.33,7,18,18,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 21:00:00,Evening,1,0,4,2,3,1,0,12,28,30.0,20,141,40,213,71.0,5,20,20,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 22:00:00,Night,8,1,3,1,0,1,1,14,26,35.0,22,140,41,217,72.33,5,20,20,0,0,Normal Operations,LOW
HOSP_001,2024-10-06 23:00:00,Night,6,1,3,2,0,0,0,16,24,40.0,23,139,38,216,72.0,10,15,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-07 00:00:00,Night,3,1,3,0,1,0,0,16,24,40.0,19,146,45,226,75.33,8,17,19,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 01:00:00,Night,3,1,8,1,2,2,0,17,23,42.5,21,151,40,229,76.33,10,15,18,0,0,Normal Operations,LOW
HOSP_001,2024-10-07 02:00:00,Night,8,1,5,3,3,0,0,16,24,40.0,21,147,37,221,73.67,8,17,19,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 03:00:00,Night,4,1,3,0,1,0,0,15,25,37.5,22,150,43,230,76.67,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-07 04:00:00,Night,6,1,7,3,2,0,0,17,23,42.5,21,143,39,220,73.33,6,19,20,0,5,Normal Operations,LOW
HOSP_001,2024-10-07 05:00:00,Night,1,0,8,1,2,1,2,15,25,37.5,19,150,42,226,75.33,5,20,19,0,0,Normal Operations,LOW
HOSP_001,2024-10-07 06:00:00,Morning,6,1,6,2,3,0,0,15,25,37.5,22,148,40,225,75.0,7,18,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 07:00:00,Morning,3,1,4,0,1,0,1,13,27,32.5,18,151,42,224,74.67,8,17,22,0,3,Normal Operations,LOW
HOSP_001,2024-10-07 08:00:00,Morning,6,1,7,2,3,0,1,12,28,30.0,19,153,37,221,73.67,6,19,21,0,4,Normal Operations,LOW
HOSP_001,2024-10-07 09:00:00,Morning,2,0,12,4,2,0,1,14,26,35.0,21,156,45,236,78.67,6,19,23,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 10:00:00,Morning,11,2,7,0,2,1,1,12,28,30.0,20,158,40,230,76.67,8,17,21,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 11:00:00,Morning,3,1,8,1,5,2,0,12,28,30.0,22,151,41,226,75.33,6,19,21,0,3,Normal Operations,LOW
HOSP_001,2024-10-07 12:00:00,Morning,7,1,9,5,3,0,0,15,25,37.5,22,148,43,228,76.0,5,20,21,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 13:00:00,Morning,1,0,6,0,3,2,0,13,27,32.5,22,145,42,222,74.0,6,19,22,0,3,Normal Operations,LOW
HOSP_001,2024-10-07 14:00:00,Evening,9,1,10,0,2,0,0,12,28,30.0,20,150,34,216,72.0,5,20,21,0,3,Normal Operations,LOW
HOSP_001,2024-10-07 15:00:00,Evening,6,1,5,1,4,0,0,12,28,30.0,19,160,47,238,79.33,5,20,21,0,2,Normal Operations,LOW
HOSP_001,2024-10-07 16:00:00,Evening,5,1,7,2,2,0,0,12,28,30.0,20,159,46,237,79.0,6,19,23,0,2,Normal Operations,LOW
HOSP_001,2024-10-07 17:00:00,Evening,5,1,10,1,3,0,0,12,28,30.0,22,153,43,230,76.67,5,20,21,0,5,Normal Operations,LOW
HOSP_001,2024-10-07 18:00:00,Evening,9,1,6,0,1,1,0,13,27,32.5,20,157,42,232,77.33,5,20,23,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 19:00:00,Evening,2,0,3,0,4,0,0,12,28,30.0,21,148,41,222,74.0,8,17,23,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 20:00:00,Evening,4,1,6,0,2,0,0,12,28,30.0,18,148,39,217,72.33,5,20,19,0,3,Normal Operations,LOW
HOSP_001,2024-10-07 21:00:00,Evening,7,2,3,1,1,2,0,14,26,35.0,19,151,42,226,75.33,7,18,18,0,1,Normal Operations,LOW
HOSP_001,2024-10-07 22:00:00,Night,9,2,4,2,1,0,0,15,25,37.5,17,146,44,222,74.0,5,20,21,0,2,Normal Operations,LOW
HOSP_001,2024-10-07 23:00:00,Night,3,1,6,0,0,3,0,18,22,45.0,19,154,42,233,77.67,9,16,20,0,1,Normal Operations,LOW
HOSP_001,2024-10-08 00:00:00,Night,4,1,3,0,3,0,1,14,26,35.0,20,152,45,231,77.0,6,19,17,0,2,Normal Operations,LOW
HOSP_001,2024-10-08 01:00:00,Night,2,0,1,0,1,0,1,12,28,30.0,20,139,40,211,70.33,5,20,17,0,0,Normal Operations,LOW
HOSP_001,2024-10-08 02:00:00,Night,5,1,6,0,2,2,0,12,28,30.0,19,149,39,219,73.0,6,19,20,0,1,Normal Operations,LOW
